ID,X_MIN,X_MAX,Y_MIN,Y_MAX,date_lidar,hdom,cv_100,cv_tot,qual,larg_buff,date_maj,hdom_maj,si
9673,234963.727271000010660,235063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.2,30.1,33.9,91,-0.0,,,
9674,235063.727271000010660,235163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.1,43.6,40.6,100,-0.0,,,
9675,235163.727271000010660,235263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.9,50.3,56.1,69,-0.0,,,
9676,235263.727271000010660,235363.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9677,235363.727271000010660,235463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.6,12.8,18.0,100,-0.0,,,
9678,235463.727271000010660,235563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.1,10.6,15.7,100,-0.0,,,
9679,235563.727271000010660,235663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,10.6,2.9,3.2,9,-0.0,,,
9680,235663.727271000010660,235763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.1,24.2,27.3,8,-0.0,,,
9681,235763.727271000010660,235863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,10.7,19.5,21.5,13,-0.0,,,
9682,235863.727271000010660,235963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,8.3,2.6,3.0,2,-0.0,,,
9683,235963.727271000010660,236063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.3,36.0,41.9,10,-0.0,,,
9684,236063.727271000010660,236163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,22.0,20.9,31.3,100,-0.0,,,
9685,236163.727271000010660,236263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,15.2,39.5,52.3,100,-0.0,,,
9686,236263.727271000010660,236363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.0,45.9,50.1,45,-0.0,,,
9687,236363.727271000010660,236463.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9688,236463.727271000010660,236563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,21.5,6.3,6.6,7,-0.0,,,
9689,236563.727271000010660,236663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,21.0,7.1,7.5,28,-0.0,,,
9690,236663.727271000010660,236763.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9691,236763.727271000010660,236863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.2,32.4,35.4,13,-0.0,,,
9692,236863.727271000010660,236963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,13.5,36.1,39.1,65,-0.0,,,
9693,236963.727271000010660,237063.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9694,237063.727271000010660,237163.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9695,237163.727271000010660,237263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.5,18.9,21.9,5,-0.0,,,
9696,237263.727271000010660,237363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,6.5,30.3,35.9,8,-0.0,,,
9697,237363.727271000010660,237463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,18.8,35.4,37.4,28,-0.0,,,
9698,237463.727271000010660,237563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.8,21.3,24.5,8,-0.0,,,
9699,237563.727271000010660,237663.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9700,237663.727271000010660,237763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,17.0,8.6,9.1,66,-0.0,,,
9701,237763.727271000010660,237863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,20.4,16.4,17.2,70,-0.0,,,
9702,237863.727271000010660,237963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,20.2,15.1,21.4,100,-0.0,,,
9703,237963.727271000010660,238063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,17.2,23.0,24.4,26,-0.0,,,
9704,238063.727271000010660,238163.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9705,238163.727271000010660,238263.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9706,238263.727271000010660,238363.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9707,238363.727271000010660,238463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,17.4,12.3,13.1,22,-0.0,,,
9708,238463.727271000010660,238563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,11.3,31.6,34.8,43,-0.0,,,
9709,238563.727271000010660,238663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.1,12.5,14.6,6,-0.0,,,
9710,238663.727271000010660,238763.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9711,238763.727271000010660,238863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.2,10.7,12.4,7,-0.0,,,
9712,238863.727271000010660,238963.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9713,238963.727271000010660,239063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,16.4,12.2,13.0,24,-0.0,,,
9714,239063.727271000010660,239163.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9715,239163.727271000010660,239263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.8,16.1,18.0,2,-0.0,,,
9716,239263.727271000010660,239363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,6.1,10.8,12.9,11,-0.0,,,
9717,239363.727271000010660,239463.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9718,239463.727271000010660,239563.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9719,239563.727271000010660,239663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,11.8,44.1,48.3,4,-0.0,,,
9720,239663.727271000010660,239763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.8,17.6,19.1,16,-0.0,,,
9721,239763.727271000010660,239863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.5,30.7,34.4,35,-0.0,,,
9722,239863.727271000010660,239963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.3,21.6,25.1,16,-0.0,,,
9723,239963.727271000010660,240063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,8.8,27.3,30.8,21,-0.0,,,
9724,240063.727271000010660,240163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,30.6,5.0,21.9,100,-0.0,,,
9725,240163.727271000010660,240263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,29.7,4.5,14.5,100,-0.0,,,
9726,240263.727271000010660,240363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,27.1,13.9,19.5,100,-0.0,,,
9727,240363.727271000010660,240463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,28.8,13.9,15.7,100,-0.0,,,
9728,240463.727271000010660,240563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,28.2,17.1,21.3,100,-0.0,,,
9729,240563.727271000010660,240663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,27.5,11.8,12.2,87,-0.0,,,
9730,240663.727271000010660,240763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,27.2,26.3,27.3,88,-0.0,,,
9731,240763.727271000010660,240863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,22.1,30.7,32.2,83,-0.0,,,
9732,240863.727271000010660,240963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,21.5,13.0,25.8,100,-0.0,,,
9733,240963.727271000010660,241063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,19.9,13.2,20.4,100,-0.0,,,
9734,241063.727271000010660,241163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.0,34.0,35.5,24,-0.0,,,
9735,241163.727271000010660,241263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.0,35.0,36.5,22,-0.0,,,
9736,241263.727271000010660,241363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,15.3,40.4,43.3,14,-0.0,,,
9737,241363.727271000010660,241463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.8,17.3,19.9,7,-0.0,,,
9738,241463.727271000010660,241563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,6.1,12.6,15.1,8,-0.0,,,
9739,241563.727271000010660,241663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,6.7,23.8,28.1,20,-0.0,,,
9740,241663.727271000010660,241763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.9,50.2,56.0,33,-0.0,,,
9741,241763.727271000010660,241863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,8.8,24.7,27.9,42,-0.0,,,
9742,241863.727271000010660,241963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,10.2,25.7,28.5,48,-0.0,,,
9743,241963.727271000010660,242063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.9,41.7,45.3,57,-0.0,,,
9744,242063.727271000010660,242163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,10.2,24.0,26.7,42,-0.0,,,
9745,242163.727271000010660,242263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.8,22.2,25.5,39,-0.0,,,
9746,242263.727271000010660,242363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,9.1,28.7,32.3,44,-0.0,,,
9747,242363.727271000010660,242463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,12.6,40.8,44.4,43,-0.0,,,
9748,242463.727271000010660,242563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,14.7,42.9,46.0,71,-0.0,,,
9749,242563.727271000010660,242663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,11.3,49.1,54.0,51,-0.0,,,
9750,242663.727271000010660,242763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,13.2,51.8,56.1,59,-0.0,,,
9751,242763.727271000010660,242863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,10.5,43.4,48.1,36,-0.0,,,
9752,242863.727271000010660,242963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.6,21.1,24.4,25,-0.0,,,
9753,242963.727271000010660,243063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,8.4,18.1,20.6,18,-0.0,,,
9754,243063.727271000010660,243163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,7.5,21.3,24.6,20,-0.0,,,
9755,243163.727271000010660,243263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,13.3,19.7,21.3,39,-0.0,,,
9756,243263.727271000010660,243363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.1,9.9,17.0,100,-0.0,,,
9757,243363.727271000010660,243463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,24.3,22.3,30.2,100,-0.0,,,
9758,243463.727271000010660,243563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,6.6,38.2,45.2,6,-0.0,,,
9759,243563.727271000010660,243663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,5.5,9.3,11.5,2,-0.0,,,
9760,243663.727271000010660,243763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,5.5,4.0,4.9,4,-0.0,,,
9761,243763.727271000010660,243863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,23.8,5.5,29.9,100,-0.0,,,
9762,243863.727271000010660,243963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.8,4.4,23.3,100,-0.0,,,
9763,243963.727271000010660,244063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,27.2,4.0,23.6,100,-0.0,,,
9764,244063.727271000010660,244163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,29.2,2.9,9.8,100,-0.0,,,
9765,244163.727271000010660,244263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,29.7,3.4,12.4,100,-0.0,,,
9766,244263.727271000010660,244363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,24.7,4.8,10.4,100,-0.0,,,
9767,244363.727271000010660,244463.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,23.5,3.0,14.5,100,-0.0,,,
9768,244463.727271000010660,244563.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,20.5,14.7,21.4,100,-0.0,,,
9769,244563.727271000010660,244663.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,24.4,7.6,13.5,100,-0.0,,,
9770,244663.727271000010660,244763.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,24.4,6.4,13.0,100,-0.0,,,
9771,244763.727271000010660,244863.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.6,12.3,22.3,100,-0.0,,,
9772,244863.727271000010660,244963.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.4,8.9,18.8,100,-0.0,,,
9773,244963.727271000010660,245063.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.1,6.3,17.0,100,-0.0,,,
9774,245063.727271000010660,245163.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,25.1,7.3,13.8,100,-0.0,,,
9775,245163.727271000010660,245263.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,21.6,4.8,11.8,100,-0.0,,,
9776,245263.727271000010660,245363.727271000010660,46907.006024000002071,47007.006024000002071,2014/01/01,23.1,7.8,14.0,100,-0.0,,,
9777,245363.727271000010660,245463.727271000010660,46907.006024000002071,47007.006024000002071,,,,,,-0.0,,,
9795,231863.727271000010660,231963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,20.0,16.6,22.6,100,-0.0,,,
9796,231963.727271000010660,232063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,20.6,23.8,28.6,100,-0.0,,,
9797,232063.727271000010660,232163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,20.9,17.2,27.1,100,-0.0,,,
9798,232163.727271000010660,232263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,21.3,26.4,39.6,100,-0.0,,,
9799,232263.727271000010660,232363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,28.1,10.1,25.1,100,-0.0,,,
9800,232363.727271000010660,232463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,27.5,10.1,26.9,100,-0.0,,,
9801,232463.727271000010660,232563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,26.6,12.9,19.9,100,-0.0,,,
9802,232563.727271000010660,232663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,22.4,27.8,36.9,100,-0.0,,,
9803,232663.727271000010660,232763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,23.9,31.3,37.6,100,-0.0,,,
9804,232763.727271000010660,232863.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9805,232863.727271000010660,232963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,27.6,16.1,16.7,68,-0.0,,,
9806,232963.727271000010660,233063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,27.7,4.1,17.9,100,-0.0,,,
9807,233063.727271000010660,233163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.6,38.9,50.3,100,-0.0,,,
9808,233163.727271000010660,233263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,12.2,38.4,46.8,100,-0.0,,,
9809,233263.727271000010660,233363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.8,35.2,38.5,28,-0.0,,,
9810,233363.727271000010660,233463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,19.2,32.8,34.7,57,-0.0,,,
9811,233463.727271000010660,233563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,29.8,15.3,18.4,100,-0.0,,,
9812,233563.727271000010660,233663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,25.6,10.1,20.9,100,-0.0,,,
9813,233663.727271000010660,233763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,15.9,26.4,28.3,68,-0.0,,,
9814,233763.727271000010660,233863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.0,39.6,43.7,56,-0.0,,,
9815,233863.727271000010660,233963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,13.0,32.9,35.7,59,-0.0,,,
9816,233963.727271000010660,234063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,15.1,46.9,50.3,77,-0.0,,,
9817,234063.727271000010660,234163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,14.7,32.5,35.0,42,-0.0,,,
9818,234163.727271000010660,234263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.8,46.2,50.6,48,-0.0,,,
9819,234263.727271000010660,234363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.5,36.0,40.3,40,-0.0,,,
9820,234363.727271000010660,234463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.0,43.7,49.3,50,-0.0,,,
9821,234463.727271000010660,234563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.8,25.6,28.9,35,-0.0,,,
9822,234563.727271000010660,234663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.0,45.7,50.4,24,-0.0,,,
9823,234663.727271000010660,234763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.9,25.1,27.7,44,-0.0,,,
9824,234763.727271000010660,234863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,6.5,17.4,20.6,13,-0.0,,,
9825,234863.727271000010660,234963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.9,49.7,54.4,39,-0.0,,,
9826,234963.727271000010660,235063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.7,31.1,32.9,94,-0.0,,,
9827,235063.727271000010660,235163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,22.3,8.3,19.8,100,-0.0,,,
9828,235163.727271000010660,235263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.3,21.3,22.6,96,-0.0,,,
9829,235263.727271000010660,235363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.8,25.6,29.0,24,-0.0,,,
9830,235363.727271000010660,235463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.3,27.9,30.6,67,-0.0,,,
9831,235463.727271000010660,235563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.0,5.5,6.1,17,-0.0,,,
9832,235563.727271000010660,235663.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9833,235663.727271000010660,235763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.6,30.8,34.5,46,-0.0,,,
9834,235763.727271000010660,235863.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9835,235863.727271000010660,235963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,20.0,22.0,23.2,22,-0.0,,,
9836,235963.727271000010660,236063.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9837,236063.727271000010660,236163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.6,5.4,10.0,100,-0.0,,,
9838,236163.727271000010660,236263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,23.1,22.2,22.8,100,-0.0,,,
9839,236263.727271000010660,236363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.7,34.4,46.2,100,-0.0,,,
9840,236363.727271000010660,236463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.8,13.8,20.2,100,-0.0,,,
9841,236463.727271000010660,236563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,7.9,37.8,43.4,4,-0.0,,,
9842,236563.727271000010660,236663.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9843,236663.727271000010660,236763.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9844,236763.727271000010660,236863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,16.7,10.3,10.9,5,-0.0,,,
9845,236863.727271000010660,236963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,21.4,30.4,38.7,100,-0.0,,,
9846,236963.727271000010660,237063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,16.1,45.9,49.0,11,-0.0,,,
9847,237063.727271000010660,237163.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9848,237163.727271000010660,237263.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9849,237263.727271000010660,237363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.6,44.1,49.3,10,-0.0,,,
9850,237363.727271000010660,237463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.1,37.4,39.8,16,-0.0,,,
9851,237463.727271000010660,237563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.1,24.2,27.7,6,-0.0,,,
9852,237563.727271000010660,237663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.5,21.1,23.3,2,-0.0,,,
9853,237663.727271000010660,237763.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9854,237763.727271000010660,237863.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9855,237863.727271000010660,237963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,13.3,39.1,42.3,59,-0.0,,,
9856,237963.727271000010660,238063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.6,16.8,17.8,35,-0.0,,,
9857,238063.727271000010660,238163.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9858,238163.727271000010660,238263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,6.2,-1.0,-1.0,1,-0.0,,,
9859,238263.727271000010660,238363.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9860,238363.727271000010660,238463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.7,17.9,19.0,28,-0.0,,,
9861,238463.727271000010660,238563.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9862,238563.727271000010660,238663.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9863,238663.727271000010660,238763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.6,-1.0,-1.0,1,-0.0,,,
9864,238763.727271000010660,238863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.7,34.8,38.1,8,-0.0,,,
9865,238863.727271000010660,238963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,5.7,9.5,11.5,3,-0.0,,,
9866,238963.727271000010660,239063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.0,17.0,18.9,20,-0.0,,,
9867,239063.727271000010660,239163.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9868,239163.727271000010660,239263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,6.4,7.6,9.1,12,-0.0,,,
9869,239263.727271000010660,239363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,5.7,7.3,8.9,7,-0.0,,,
9870,239363.727271000010660,239463.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9871,239463.727271000010660,239563.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9872,239563.727271000010660,239663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,11.2,54.8,60.3,6,-0.0,,,
9873,239663.727271000010660,239763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,13.0,38.5,41.8,36,-0.0,,,
9874,239763.727271000010660,239863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.7,39.6,43.8,40,-0.0,,,
9875,239863.727271000010660,239963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.8,29.9,33.9,36,-0.0,,,
9876,239963.727271000010660,240063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.3,24.6,28.0,37,-0.0,,,
9877,240063.727271000010660,240163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,25.0,11.4,22.5,100,-0.0,,,
9878,240163.727271000010660,240263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,24.3,14.2,23.0,100,-0.0,,,
9879,240263.727271000010660,240363.727271000010660,46807.006024000002071,46907.006024000002071,,,,,,-0.0,,,
9880,240363.727271000010660,240463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,16.6,21.9,23.3,20,-0.0,,,
9881,240463.727271000010660,240563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.7,17.2,18.1,85,-0.0,,,
9882,240563.727271000010660,240663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.4,14.1,15.4,100,-0.0,,,
9883,240663.727271000010660,240763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.4,15.7,20.0,100,-0.0,,,
9884,240763.727271000010660,240863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,18.8,13.3,20.3,100,-0.0,,,
9885,240863.727271000010660,240963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,15.2,19.7,21.1,63,-0.0,,,
9886,240963.727271000010660,241063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,19.8,28.3,29.9,79,-0.0,,,
9887,241063.727271000010660,241163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,15.2,42.5,45.6,7,-0.0,,,
9888,241163.727271000010660,241263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,5.5,7.5,9.2,2,-0.0,,,
9889,241263.727271000010660,241363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,7.0,35.1,41.1,18,-0.0,,,
9890,241363.727271000010660,241463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,8.0,16.4,18.8,16,-0.0,,,
9891,241463.727271000010660,241563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.6,20.4,22.9,11,-0.0,,,
9892,241563.727271000010660,241663.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,7.4,20.6,23.9,9,-0.0,,,
9893,241663.727271000010660,241763.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.6,41.5,46.5,25,-0.0,,,
9894,241763.727271000010660,241863.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,10.9,34.6,38.2,56,-0.0,,,
9895,241863.727271000010660,241963.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.0,44.3,50.0,98,-0.0,,,
9896,241963.727271000010660,242063.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.0,37.8,42.6,99,-0.0,,,
9897,242063.727271000010660,242163.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,9.5,22.4,25.1,80,-0.0,,,
9898,242163.727271000010660,242263.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,14.4,37.7,48.8,100,-0.0,,,
9899,242263.727271000010660,242363.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,14.3,41.3,44.5,57,-0.0,,,
9900,242363.727271000010660,242463.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,17.5,31.7,33.6,57,-0.0,,,
9901,242463.727271000010660,242563.727271000010660,46807.006024000002071,46907.006024000002071,2014/01/01,16.3,48.9,52.2,76,-0.0,,,
